repo,path,file,ext,code_length,comment_length,number_of_comments,total_smiley_faces,frown,smiley_1,smiley_2,smiley_3,smiley_4,smiley_5,smiley_6,smiley_7
linux,/arch/x86/kernel/,head32.c,.c,884,286,3,0,0,0,0,0,0,0,0,0
linux,/arch/s390/appldata/,appldata_os.c,.c,4358,1699,29,0,0,0,0,0,0,0,0,0
linux,/arch/xtensa/variants/s6000/,delay.c,.c,499,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,head64.c,.c,4183,884,13,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,hw_breakpoint.c,.c,7836,4553,33,0,0,0,0,0,0,0,0,0
linux,/arch/xtensa/variants/s6000/,gpio.c,.c,5391,231,3,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,ioport.c,.c,1807,1150,8,0,0,0,0,0,0,0,0,0
linux,/block/,blk-merge.c,.c,11018,3275,26,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,irq_64.c,.c,1980,537,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/kprobes/,core.c,.c,18657,12728,111,0,0,0,0,0,0,0,0,0
linux,/arch/s390/crypto/,aes_s390.c,.c,23674,971,8,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/kprobes/,ftrace.c,.c,1481,1131,6,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/kprobes/,opt.c,.c,8753,3266,53,0,0,0,0,0,0,0,0,0
linux,/block/,blk-tag.c,.c,5614,4355,20,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,ksysfs.c,.c,6284,311,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,module.c,.c,5210,1363,12,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,mpparse.c,.c,18405,3325,47,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,nmi_selftest.c,.c,4038,490,8,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,paravirt.c,.c,9878,2001,22,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,paravirt_patch_32.c,.c,1638,68,2,0,0,0,0,0,0,0,0,0
linux,/arch/s390/hypfs/,hypfs_dbfs.c,.c,2676,155,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,irq.c,.c,25155,7891,51,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,olpc.c,.c,5234,4186,50,0,0,0,0,0,0,0,0,0
linux,/block/partitions/,karma.c,.c,974,137,1,0,0,0,0,0,0,0,0,0
linux,/arch/s390/hypfs/,hypfs_sprp.c,.c,2916,216,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,pcbios.c,.c,9498,1540,28,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,xen.c,.c,13338,1943,16,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/efi/,efi_32.c,.c,1348,950,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/efi/,efi_64.c,.c,12154,2772,20,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,asm-offsets.c,.c,9265,430,8,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/geode/,geos.c,.c,2253,720,2,0,0,0,0,0,0,0,0,0
linux,/crypto/,842.c,.c,3549,1092,9,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/geode/,net5501.c,.c,2689,726,5,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_bma023.c,.c,178,316,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_emc1403.c,.c,707,395,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,aes_generic.c,.c,60243,3130,6,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_ipc.c,.c,1112,629,3,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_lis331.c,.c,668,394,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_max7315.c,.c,1629,517,2,0,0,0,0,0,0,0,0,0
linux,/crypto/,algif_hash.c,.c,6539,447,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,algif_skcipher.c,.c,13116,461,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_mpu3050.c,.c,504,395,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_msic.c,.c,1392,746,3,0,0,0,0,0,0,0,0,0
linux,/crypto/,anubis.c,.c,27031,1356,11,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_msic_audio.c,.c,853,401,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_msic_battery.c,.c,640,405,1,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,early.c,.c,10207,1571,26,0,0,0,0,0,0,0,0,0
linux,/crypto/async_tx/,async_pq.c,.c,8868,4017,20,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/,intel-mid.c,.c,4168,1952,10,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/,mfld.c,.c,1302,352,3,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,ebcdic.c,.c,10924,6344,139,0,0,0,0,0,0,0,0,0
linux,/crypto/async_tx/,async_xor.c,.c,6925,3046,18,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/,mrfl.c,.c,1747,617,12,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,nswalk.c,.c,3616,7559,31,0,0,0,0,0,0,0,0,0
linux,/arch/s390/kernel/,ipl.c,.c,49631,2174,62,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc_ofw.c,.c,2267,454,10,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/scx200/,scx200_32.c,.c,2912,266,4,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/ts5500/,ts5500.c,.c,6930,2275,32,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-se/7780/,irq.c,.c,897,1017,12,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,psobject.c,.c,10795,6942,38,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/uv/,bios_uv.c,.c,3936,1410,6,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/uv/,uv_irq.c,.c,5788,1368,12,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/uv/,uv_nmi.c,.c,14138,4598,62,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boards/mach-se/,board-se7619.c,.c,300,145,2,0,0,0,0,0,0,0,0,0
linux,/arch/x86/power/,hibernate_64.c,.c,2569,1061,11,0,0,0,0,0,0,0,0,0
linux,/arch/x86/realmode/,init.c,.c,2737,617,6,0,0,0,0,0,0,0,0,0
linux,/arch/x86/realmode/rm/,regs.c,.c,29,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/realmode/rm/,video-bios.c,.c,35,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/realmode/rm/,video-mode.c,.c,35,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/realmode/rm/,video-vesa.c,.c,35,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/sh/boot/compressed/,cache.c,.c,214,0,0,0,0,0,0,0,0,0,0,0
linux,/arch/x86/tools/,relocs_common.c,.c,1695,0,0,0,0,0,0,0,0,0,0,0
linux,/crypto/async_tx/,raid6test.c,.c,5041,1555,13,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,tbutils.c,.c,8923,10369,52,0,0,0,0,0,0,0,0,0
linux,/crypto/,authenc.c,.c,20154,368,1,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,tbxface.c,.c,6995,8435,29,0,0,0,0,0,0,0,0,0
linux,/crypto/,blkcipher.c,.c,19459,949,4,0,0,0,0,0,0,0,0,0
linux,/crypto/,blowfish_common.c,.c,15468,621,8,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,utaddress.c,.c,4077,5552,14,0,0,0,0,0,0,0,0,0
linux,/crypto/,blowfish_generic.c,.c,3236,225,2,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,utcache.c,.c,3534,4849,23,0,0,0,0,0,0,0,0,0
linux,/crypto/,cast5_generic.c,.c,19942,1376,5,0,0,0,0,0,0,0,0,0
linux,/arch/sh/kernel/cpu/sh2a/,setup-sh7269.c,.c,17830,636,33,0,0,0,0,0,0,0,0,0
linux,/crypto/,cast6_generic.c,.c,8772,863,13,0,0,0,0,0,0,0,0,0
linux,/arch/sh/mm/,tlbflush_32.c,.c,2674,590,6,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,utdecode.c,.c,6092,8215,138,0,0,0,0,0,0,0,0,0
linux,/arch/sh/mm/,tlbflush_64.c,.c,3020,552,8,0,0,0,0,0,0,0,0,0
linux,/crypto/,cbc.c,.c,7181,428,3,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,uteval.c,.c,4467,5797,23,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,utmath.c,.c,4277,5276,22,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/crypto/,crc32c_glue.c,.c,3699,424,2,0,0,0,0,0,0,0,0,0
linux,/crypto/,cryptd.c,.c,24419,1084,3,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/crypto/,sha256_glue.c,.c,5552,555,6,0,0,0,0,0,0,0,0,0
linux,/crypto/,crypto_user.c,.c,11401,1165,3,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,asm-offsets.c,.c,903,451,3,0,0,0,0,0,0,0,0,0
linux,/crypto/,crypto_wq.c,.c,590,378,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,deflate.c,.c,4212,1291,2,0,0,0,0,0,0,0,0,0
linux,/crypto/,des_generic.c,.c,34192,1923,19,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,central.c,.c,5983,151,2,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,cpu.c,.c,10801,903,22,1,0,0,0,0,0,0,1,0
linux,/drivers/acpi/acpica/,utstate.c,.c,3288,6658,25,0,0,0,0,0,0,0,0,0
linux,/crypto/,eseqiv.c,.c,5955,650,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,fcrypt.c,.c,15280,3057,15,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/acpica/,uttrack.c,.c,10259,10231,35,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,cpumap.c,.c,8662,2242,27,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/apei/,erst-dbg.c,.c,4067,1400,5,0,0,0,0,0,0,0,0,0
linux,/crypto/,krng.c,.c,1039,389,2,0,0,0,0,0,0,0,0,0
linux,/crypto/,lrw.c,.c,8525,820,17,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/apei/,hest.c,.c,5911,1537,5,0,0,0,0,0,0,0,0,0
linux,/crypto/,lz4hc.c,.c,1863,734,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,lzo.c,.c,1724,745,3,0,0,0,0,0,0,0,0,0
linux,/crypto/,md4.c,.c,5457,843,2,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,idprom.c,.c,2103,671,8,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,blacklist.c,.c,7650,2641,12,0,0,0,0,0,0,0,0,0
linux,/crypto/,md5.c,.c,3420,602,2,0,0,0,0,0,0,0,0,0
linux,/drivers/atm/,zatm.c,.c,41454,2579,69,0,0,0,0,0,0,0,0,0
linux,/crypto/,michael_mic.c,.c,3326,363,3,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,kgdb_64.c,.c,4215,322,5,0,0,0,0,0,0,0,0,0
linux,/crypto/,proc.c,.c,3310,468,2,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,bus.c,.c,23692,8631,37,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,led.c,.c,2888,274,6,0,0,0,0,0,0,0,0,0
linux,/crypto/,rmd128.c,.c,9400,946,22,0,0,0,0,0,0,0,0,0
linux,/crypto/,sha1_generic.c,.c,2893,672,6,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,dma-mapping.c,.c,4411,2337,11,0,0,0,0,0,0,0,0,0
linux,/crypto/,shash.c,.c,17586,372,1,0,0,0,0,0,0,0,0,0
linux,/crypto/,tea.c,.c,5991,713,1,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,leon_smp.c,.c,9837,1743,32,0,0,0,0,0,0,0,0,0
linux,/crypto/,tgr192.c,.c,29882,1237,20,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,init.c,.c,325,396,4,0,0,0,0,0,0,0,0,0
linux,/crypto/,twofish_common.c,.c,29685,8785,63,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,memory.c,.c,14578,3443,30,0,0,0,0,0,0,0,0,0
linux,/crypto/,vmac.c,.c,15994,3197,38,0,0,0,0,0,0,0,0,0
linux,/crypto/,xcbc.c,.c,5938,1401,8,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,of_device_common.c,.c,3309,585,7,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,node.c,.c,16325,2591,26,0,0,0,0,0,0,0,0,0
linux,/crypto/,xor.c,.c,2752,1315,8,0,0,0,0,0,0,0,0,0
linux,/crypto/,zlib.c,.c,8796,963,2,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,pci_common.c,.c,12166,710,10,0,0,0,0,0,0,0,0,0
linux,/drivers/accessibility/braille/,braille_console.c,.c,6761,1376,18,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,button.c,.c,9891,1934,13,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,pci_fire.c,.c,13389,677,20,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,custom_method.c,.c,1939,163,3,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,debugfs.c,.c,341,54,1,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,pci_schizo.c,.c,39677,8483,188,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,device_pm.c,.c,17195,13257,52,0,0,0,0,0,0,0,0,0
linux,/drivers/base/power/,wakeup.c,.c,13466,11033,42,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,dock.c,.c,12200,5662,31,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,ec.c,.c,24117,5729,69,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,ec_sys.c,.c,3021,497,5,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,event.c,.c,3829,510,11,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,hed.c,.c,1451,1086,3,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,nvs.c,.c,3451,1184,8,0,0,0,0,0,0,0,0,0
linux,/arch/sparc/kernel/,prom_32.c,.c,5955,1656,12,0,0,0,0,0,0,0,0,0
linux,/drivers/base/,topology.c,.c,3737,978,2,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,power.c,.c,17795,4389,17,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,proc.c,.c,3579,81,2,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,processor_core.c,.c,8028,1546,10,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,processor_idle.c,.c,22300,8528,73,0,0,0,0,0,0,0,0,0
linux,/drivers/bcma/,driver_chipcommon_sflash.c,.c,3976,292,3,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,processor_perflib.c,.c,16812,3908,26,0,0,0,0,0,0,0,0,0
linux,/arch/um/drivers/,port_kern.c,.c,6218,381,2,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,resource.c,.c,10099,5319,11,0,0,0,0,0,0,0,0,0
linux,/arch/um/drivers/,slip_common.c,.c,1128,0,0,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,sbs.c,.c,17978,1678,8,0,0,0,0,0,0,0,0,0
linux,/drivers/bcma/,main.c,.c,11644,563,19,0,0,0,0,0,0,0,0,0
linux,/arch/um/drivers/,tty.c,.c,1393,101,1,0,0,0,0,0,0,0,0,0
linux,/drivers/bcma/,sprom.c,.c,18636,2010,18,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,sysfs.c,.c,20039,1071,14,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,utils.c,.c,12857,4228,25,0,0,0,0,0,0,0,0,0
linux,/drivers/acpi/,video_detect.c,.c,5213,4029,21,0,0,0,0,0,0,0,0,0
linux,/drivers/amba/,bus.c,.c,10974,3675,19,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,acard-ahci.c,.c,9923,2821,31,0,0,0,0,0,0,0,0,0
linux,/drivers/char/ipmi/,ipmi_bt_sm.c,.c,15358,5093,102,1,0,0,1,0,0,0,0,0
linux,/drivers/ata/,ahci_imx.c,.c,7282,1458,7,0,0,0,0,0,0,0,0,0
linux,/drivers/char/ipmi/,ipmi_poweroff.c,.c,15760,3920,49,0,0,0,0,0,0,0,0,0
linux,/arch/um/kernel/skas/,syscall.c,.c,612,470,2,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,ata_piix.c,.c,36690,13652,242,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,libata-pmp.c,.c,18402,7745,62,0,0,0,0,0,0,0,0,0
linux,/arch/um/os-Linux/,irq.c,.c,2432,425,6,0,0,0,0,0,0,0,0,0
linux,/drivers/char/pcmcia/,cm4000_cs.c,.c,40661,7907,206,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_artop.c,.c,7595,4650,36,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_at91.c,.c,9011,2999,38,0,0,0,0,0,0,0,0,0
linux,/drivers/char/pcmcia/,synclink_cs.c,.c,88727,22179,285,1,0,0,0,0,0,1,0,0
linux,/arch/um/os-Linux/,signal.c,.c,4698,2165,14,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_atiixp.c,.c,6537,2122,10,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_cmd64x.c,.c,9816,3226,48,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_cs5520.c,.c,5606,2436,16,0,0,0,0,0,0,0,0,0
linux,/arch/um/os-Linux/skas/,process.c,.c,16564,2342,24,0,0,0,0,0,0,0,0,0
linux,/drivers/ata/,pata_cypress.c,.c,3540,782,9,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,cryptoloop.c,.c,4017,966,4,0,0,0,0,0,0,0,0,0
linux,/drivers/block/drbd/,drbd_bitmap.c,.c,31527,16530,118,0,0,0,0,0,0,0,0,0
linux,/drivers/block/drbd/,drbd_interval.c,.c,3953,1366,8,0,0,0,0,0,0,0,0,0
linux,/drivers/block/drbd/,drbd_main.c,.c,90136,21214,191,1,0,0,0,0,0,0,0,1
linux,/drivers/block/drbd/,drbd_nla.c,.c,971,459,2,0,0,0,0,0,0,0,0,0
linux,/drivers/char/xilinx_hwicap/,buffer_icap.c,.c,4736,5846,36,0,0,0,0,0,0,0,0,0
linux,/drivers/block/mtip32xx/,mtip32xx.c,.c,92806,28647,324,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/at91/,clk-main.c,.c,4156,325,1,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,nbd.c,.c,19939,2992,28,1,0,0,1,0,0,0,0,0
linux,/drivers/clk/at91/,clk-pll.c,.c,12193,427,5,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,nvme-scsi.c,.c,79606,9331,205,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,powerflags.c,.c,195,365,12,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,bpck6.c,.c,4875,1470,28,0,0,0,0,0,0,0,0,0
linux,/drivers/block/paride/,comm.c,.c,4272,658,5,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/at91/,clk-utmi.c,.c,3388,361,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-composite.c,.c,6074,703,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clocksource/,sh_cmt.c,.c,17406,4119,42,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/cpu/,vmware.c,.c,2809,1872,4,0,0,0,0,0,0,0,0,0
linux,/drivers/block/rsxx/,cregs.c,.c,15070,3392,28,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,arm_big_little.c,.c,13692,1354,17,0,0,0,0,0,0,0,0,0
linux,/drivers/block/xen-blkback/,xenbus.c,.c,20373,2313,28,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,cpufreq-cpu0.c,.c,5630,815,7,0,0,0,0,0,0,0,0,0
linux,/drivers/block/,xen-blkfront.c,.c,47072,9316,89,1,0,0,1,0,0,0,0,0
linux,/drivers/block/,xsysace.c,.c,24783,8201,105,0,0,0,0,0,0,0,0,0
linux,/drivers/block/zram/,zram_drv.c,.c,20332,1820,29,0,0,0,0,0,0,0,0,0
linux,/drivers/bluetooth/,bpa10x.c,.c,9536,978,7,0,0,0,0,0,0,0,0,0
linux,/drivers/bluetooth/,bt3c_cs.c,.c,13047,2089,32,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-highbank.c,.c,7666,702,3,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-max77686.c,.c,5299,863,1,0,0,0,0,0,0,0,0,0
linux,/arch/x86/kernel/,kgdb.c,.c,15416,5819,30,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-ppc-corenet.c,.c,5980,663,7,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-si5351.c,.c,37444,3614,55,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,longhaul.c,.c,20573,5306,82,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-si570.c,.c,10122,3341,19,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-twl6040.c,.c,2442,791,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-u300.c,.c,31076,7181,76,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,maple-cpufreq.c,.c,4603,2097,35,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-vt8500.c,.c,15825,2093,29,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/,clk-xgene.c,.c,12424,1791,33,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,powernow-k7.c,.c,14594,2110,22,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/keystone/,gate.c,.c,5333,1464,11,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,mmconfig_32.c,.c,2944,509,7,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mmp/,clk-apbc.c,.c,2863,531,7,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,numachip.c,.c,2076,871,8,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,ppc_cbe_cpufreq_pmi.c,.c,2725,988,3,0,0,0,0,0,0,0,0,0
linux,/arch/x86/pci/,sta2x11-fixup.c,.c,7164,3269,33,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mmp/,clk-frac.c,.c,3147,533,6,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mmp/,clk-mmp2.c,.c,15319,338,5,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,pxa3xx-cpufreq.c,.c,5123,603,18,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/efi/,early_printk.c,.c,3373,287,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mmp/,clk-pxa168.c,.c,11595,310,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mxs/,clk-div.c,.c,2079,592,3,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mxs/,clk-imx23.c,.c,5979,646,7,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mxs/,clk-imx28.c,.c,9130,1182,10,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_max3111.c,.c,537,395,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mxs/,clk-pll.c,.c,1891,604,3,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/mxs/,clk-ssp.c,.c,1252,590,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,clk-branch.c,.c,3300,589,2,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,clk-pll.c,.c,4433,921,12,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,edac_module.c,.c,2090,1048,12,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,clk-rcg.c,.c,10876,740,4,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,edac_pci_sysfs.c,.c,13802,5746,81,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/intel-mid/device_libs/,platform_msic_gpio.c,.c,854,399,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,mmcc-msm8960.c,.c,49532,1109,4,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,mmcc-msm8974.c,.c,61670,526,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/qcom/,reset.c,.c,1151,526,1,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/samsung/,clk-exynos-audss.c,.c,6471,415,3,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,i5400_edac.c,.c,29162,11002,210,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/samsung/,clk-exynos5420.c,.c,30262,931,33,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,i7core_edac.c,.c,50848,13434,161,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/samsung/,clk-exynos5440.c,.c,4147,528,9,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc-xo15-sci.c,.c,4379,986,7,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/samsung/,clk.c,.c,6318,1242,15,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/olpc/,olpc_dt.c,.c,5341,1376,9,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/sirf/,clk-atlas6.c,.c,3175,277,4,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,octeon_edac-l2c.c,.c,5042,376,5,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/sirf/,clk-common.c,.c,19919,1720,25,0,0,0,0,0,0,0,0,0
linux,/arch/x86/platform/uv/,uv_time.c,.c,8209,2111,27,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/sirf/,clk-prima2.c,.c,3135,277,4,0,0,0,0,0,0,0,0,0
linux,/drivers/clk/spear/,clk-vco-pll.c,.c,7743,1206,11,0,0,0,0,0,0,0,0,0
linux,/drivers/edac/,sb_edac.c,.c,45490,8658,134,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,sa1100-cpufreq.c,.c,5748,1273,29,0,0,0,0,0,0,0,0,0
linux,/drivers/eisa/,pci_eisa.c,.c,1324,1089,4,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,sa1110-cpufreq.c,.c,6344,2656,31,0,0,0,0,0,0,0,0,0
linux,/drivers/cpufreq/,sh-cpufreq.c,.c,4020,550,4,0,0,0,0,0,0,0,0,0
